date,AUD,EUR,GBP,CAD,CNY,JPY,KRW,MYR,SGD,CHF,THB
2012-06-25,0.9981,1.248,1.5555,1.0301,6.3631,79.5,1163.25,3.195,1.2843,0.9621,31.83
2012-06-26,1.0046,1.2471,1.562,1.0264,6.3626,79.46,1157.6,3.1915,1.2788,0.963,31.87
2012-06-27,1.0071,1.2457,1.5549,1.0258,6.3561,79.83,1156.01,3.191,1.2769,0.9642,31.86
2012-06-28,1.0025,1.2433,1.5503,1.0331,6.357,79.35,1157.61,3.194,1.2808,0.9661,31.87
2012-06-29,1.0236,1.2668,1.5686,1.019,6.353,79.81,1141.17,3.168,1.2673,0.9485,31.56
2012-07-02,1.0239,1.2584,1.5679,1.0193,6.3487,79.42,1143.4,3.162,1.2672,0.9544,31.54
2012-07-03,1.0294,1.262,1.5702,1.0123,6.3519,79.77,1133,3.1505,1.2611,0.9517,31.37
2012-07-05,1.0291,1.2384,1.5531,1.013,6.3557,79.95,1133.54,3.16,1.2631,0.9698,31.55
2012-07-06,1.0187,1.2283,1.548,1.0198,6.364,79.61,1140.3,3.17,1.2729,0.9777,31.7
2012-07-09,1.0176,1.2299,1.5507,1.021,6.3709,79.66,1141.88,3.188,1.2707,0.9764,31.72
2012-07-10,1.0218,1.2255,1.5506,1.0202,6.3654,79.44,1140.63,3.173,1.2668,0.9798,31.68
2012-07-11,1.0252,1.2244,1.5532,1.0195,6.3682,79.7,1140.5,3.175,1.2626,0.9808,31.7
2012-07-12,1.0131,1.2199,1.5425,1.0215,6.3732,79.29,1154.04,3.189,1.2699,0.9843,31.78
2012-07-13,1.0212,1.2232,1.555,1.0151,6.3789,79.2,1147.53,3.1825,1.2651,0.9817,31.58
2012-07-16,1.0236,1.2267,1.5635,1.0156,6.3784,78.8,1146.18,3.1798,1.2648,0.9791,31.57
2012-07-17,1.0281,1.2234,1.5613,1.0141,6.3725,79.04,1144.83,3.163,1.2623,0.9818,31.66
2012-07-18,1.0347,1.2261,1.5636,1.0112,6.369,78.79,1141.34,3.159,1.2585,0.9795,31.7
2012-07-19,1.0423,1.2257,1.5719,1.0076,6.3724,78.6,1138.3,3.149,1.2533,0.9798,31.55
2012-07-20,1.0383,1.2176,1.563,1.0113,6.3734,78.49,1142,3.153,1.2556,0.9863,31.65
2012-07-23,1.027,1.2126,1.5512,1.0172,6.3856,78.38,1151.03,3.172,1.2624,0.9904,31.72
2012-07-24,1.0253,1.2062,1.5521,1.0207,6.3857,78.19,1148.78,3.177,1.261,0.9957,31.76
2012-07-25,1.0275,1.2132,1.5479,1.0181,6.3879,78.21,1148.89,3.172,1.2581,0.9899,31.62
2012-07-26,1.039,1.228,1.5683,1.0101,6.3839,78.24,1146.17,3.162,1.2515,0.978,31.56
2012-07-27,1.0441,1.237,1.5728,1.0059,6.3807,78.55,1138.01,3.16,1.2481,0.9709,31.52
2012-07-30,1.0489,1.225,1.5694,1.0033,6.3792,78.2,1137.22,3.1505,1.2468,0.9804,31.56
2012-07-31,1.0522,1.2315,1.5686,1.0014,6.361,78.1,1130.27,3.123,1.2437,0.9753,31.49
2012-08-01,1.0518,1.2299,1.5596,1.0017,6.368,78.19,1126.56,3.113,1.2439,0.9767,31.55
2012-08-02,1.0451,1.2149,1.55,1.0061,6.3671,78.22,1131.58,3.124,1.2502,0.9886,31.59
2012-08-03,1.0566,1.239,1.565,0.9986,6.3721,78.6,1134.25,3.1245,1.2422,0.9697,31.48
2012-08-06,1.0591,1.2422,1.5625,0.9988,6.3738,78.17,1127.93,3.105,1.2403,0.9669,31.44
2012-08-07,1.0571,1.2422,1.5658,0.9964,6.3664,78.71,1128.7,3.1005,1.2413,0.9672,31.45
2012-08-08,1.0573,1.2364,1.5659,0.9946,6.361,78.44,1129.77,3.102,1.2441,0.9714,31.46
2012-08-09,1.0567,1.2278,1.5623,0.9923,6.3579,78.64,1126,3.0995,1.2449,0.9781,31.45
2012-08-10,1.0569,1.2298,1.5679,0.9917,6.3599,78.24,1130.75,3.1155,1.2446,0.9764,31.43
2012-08-13,1.0507,1.2339,1.569,0.9933,6.3611,78.34,1128.73,3.115,1.2458,0.9733,31.43
2012-08-14,1.0506,1.2329,1.5692,0.9914,6.3586,78.82,1130.24,3.1135,1.2469,0.9742,31.4
2012-08-15,1.0509,1.2288,1.5686,0.989,6.3619,78.89,1130.08,3.122,1.2496,0.9774,31.49
2012-08-16,1.0505,1.2356,1.5738,0.9881,6.3659,79.25,1133.19,3.131,1.2495,0.9719,31.45
2012-08-17,1.0427,1.2315,1.5697,0.9883,6.358,79.5,1134.72,3.13,1.2536,0.9752,31.47
2012-08-20,1.0457,1.2343,1.5707,0.989,6.3592,79.41,1134.93,3.1315,1.2532,0.973,31.48
2012-08-21,1.0493,1.2472,1.5788,0.9864,6.3559,79.43,1130.37,3.1275,1.2495,0.963,31.39
2012-08-22,1.0446,1.2472,1.58,0.9928,6.3515,79.19,1135.56,3.1175,1.2512,0.9628,31.38
2012-08-23,1.0479,1.2583,1.5882,0.9928,6.3535,78.46,1131.35,3.093,1.246,0.9542,31.14
2012-08-24,1.0411,1.2533,1.5815,0.9919,6.3542,78.65,1134.15,3.0985,1.2491,0.9581,31.17
2012-08-27,1.0387,1.2514,1.58,0.9892,6.3558,78.67,1134.49,3.108,1.251,0.9597,31.25
2012-08-28,1.0383,1.2564,1.5828,0.9864,6.3525,78.5,1134.45,3.114,1.2523,0.9558,31.29
2012-08-29,1.0366,1.2538,1.5839,0.9873,6.3513,78.72,1134.97,3.12,1.2526,0.9578,31.32
2012-08-30,1.0301,1.2497,1.5794,0.9925,6.3494,78.55,1134.18,3.123,1.2537,0.9608,31.38
2012-08-31,1.0334,1.2578,1.5864,0.9862,6.3484,78.3,1133.2,3.123,1.2477,0.9546,31.24
2012-09-04,1.023,1.2566,1.5889,0.9862,6.3465,78.35,1133.23,3.1061,1.2471,0.9558,31.2
2012-09-05,1.0195,1.2603,1.5907,0.9901,6.3489,78.34,1135.96,3.1135,1.2474,0.9548,31.23
2012-09-06,1.0288,1.2626,1.5922,0.9824,6.3428,78.96,1133.45,3.115,1.2433,0.9539,31.17
2012-09-07,1.039,1.2796,1.6016,0.9777,6.3428,78.14,1129.85,3.11,1.2359,0.9452,31.04
2012-09-10,1.0363,1.2795,1.6009,0.9761,6.3375,78.24,1128.55,3.101,1.2347,0.9438,31.04
2012-09-11,1.0442,1.2858,1.6071,0.9723,6.3349,77.78,1127.94,3.087,1.2294,0.9387,31.03
2012-09-12,1.0453,1.2894,1.6111,0.9756,6.3261,77.86,1126.6,3.071,1.2288,0.9376,30.99
2012-09-13,1.0449,1.2912,1.6125,0.9754,6.3294,77.41,1128.49,3.079,1.2299,0.9395,30.99
2012-09-14,1.0561,1.3142,1.6244,0.971,6.3145,78.22,1116.65,3.035,1.2199,0.925,30.74
2012-09-17,1.049,1.3125,1.6263,0.9723,6.317,78.68,1116.39,3.035,1.2235,0.9266,30.8
2012-09-18,1.0446,1.3051,1.6251,0.9743,6.3187,78.59,1117.95,3.06,1.2247,0.9288,30.79
2012-09-19,1.048,1.3065,1.6219,0.9747,6.3091,78.4,1115.74,3.059,1.2242,0.9266,30.79
2012-09-20,1.041,1.2948,1.6198,0.9775,6.3036,78.3,1121.25,3.0675,1.2256,0.9336,30.85
2012-09-21,1.0469,1.299,1.6251,0.9757,6.3051,78.17,1118.7,3.049,1.2237,0.9327,30.77
2012-09-24,1.0417,1.2909,1.6199,0.98,6.309,77.9,1120.34,3.0716,1.2285,0.9371,30.92
2012-09-25,1.0445,1.2945,1.6232,0.977,6.3057,77.91,1119.3,3.0705,1.2249,0.9348,30.88
2012-09-26,1.0357,1.2852,1.6145,0.9845,6.3015,77.78,1119.2,3.0805,1.232,0.9401,31.01
2012-09-27,1.044,1.2874,1.6217,0.9812,6.3021,77.62,1116.03,3.071,1.2267,0.9388,30.88
2012-09-28,1.0388,1.2856,1.6132,0.9837,6.2848,77.92,1111.21,3.0587,1.2262,0.94,30.82
2012-10-01,1.0374,1.29,1.6142,0.9827,6.284,78,1112.29,3.059,1.2286,0.9376,30.73
2012-10-02,1.0292,1.2951,1.6186,0.9827,6.284,78.01,1112.5,3.05,1.2294,0.9342,30.67
2012-10-03,1.0218,1.2909,1.6077,0.987,6.284,78.57,1112.88,3.056,1.2321,0.9382,30.67
2012-10-04,1.0229,1.3001,1.6165,0.9821,6.284,78.44,1111.6,3.0525,1.2286,0.9316,30.55
2012-10-05,1.0218,1.3059,1.6196,0.9763,6.284,78.66,1107,3.053,1.2267,0.9284,30.55
2012-10-09,1.0188,1.2876,1.5987,0.9787,6.2877,78.23,1111.22,3.071,1.2302,0.94,30.68
2012-10-10,1.0242,1.2888,1.6007,0.9786,6.2831,78.26,1114.61,3.0722,1.2294,0.9392,30.7
2012-10-11,1.0261,1.2928,1.6028,0.9785,6.2765,78.44,1112.07,3.0655,1.2275,0.9353,30.68
2012-10-12,1.0228,1.2946,1.6075,0.9797,6.267,78.31,1110.5,3.057,1.2223,0.9334,30.69
2012-10-15,1.0245,1.295,1.6069,0.9783,6.27,78.76,1110.24,3.056,1.2219,0.933,30.73
2012-10-16,1.027,1.3036,1.6101,0.9854,6.2637,78.92,1106.1,3.0506,1.2207,0.9273,30.66
2012-10-17,1.038,1.3133,1.6165,0.9795,6.254,78.74,1104.74,3.0345,1.2159,0.9217,30.59
2012-10-18,1.0397,1.3106,1.6141,0.9811,6.2501,79.24,1104.66,3.0345,1.2177,0.9225,30.62
2012-10-19,1.0328,1.3022,1.6003,0.993,6.2533,79.26,1105.51,3.049,1.2209,0.9286,30.73
2012-10-22,1.0318,1.3063,1.6028,0.9938,6.2543,79.84,1103.98,3.051,1.2214,0.9263,30.7
2012-10-23,1.0249,1.2971,1.5932,0.9934,6.2478,79.79,1103.1,3.0555,1.2255,0.9328,30.76
2012-10-24,1.0335,1.2946,1.6015,0.9945,6.2478,79.82,1103.12,3.057,1.2227,0.9342,30.72
2012-10-25,1.0349,1.2958,1.6119,0.9942,6.2416,80.04,1098,3.038,1.2202,0.9336,30.67
2012-10-26,1.0358,1.2938,1.6098,0.999,6.248,79.63,1097.03,3.038,1.2208,0.9348,30.69
2012-10-29,1.0329,1.2906,1.6025,1.0003,6.2384,79.81,1095.76,3.056,1.2207,0.9366,30.73
2012-10-30,1.037,1.2979,1.6083,0.9992,6.2396,79.58,1091.33,3.0515,1.2188,0.9309,30.68
2012-10-31,1.037,1.2958,1.6111,0.9994,6.2372,79.94,1090.17,3.0445,1.22,0.9311,30.68
2012-11-01,1.0402,1.2937,1.6142,0.9973,6.2393,80.14,1090.27,3.051,1.2201,0.9326,30.71
2012-11-02,1.0367,1.2848,1.6036,0.9962,6.2411,80.53,1090.7,3.0475,1.2232,0.9396,30.76
2012-11-05,1.037,1.279,1.5977,0.9965,6.2452,80.17,1091,3.062,1.2249,0.9434,30.81
2012-11-06,1.0438,1.2818,1.5985,0.9936,6.2454,80.28,1090.19,3.06,1.2237,0.9424,30.74
2012-11-07,1.0408,1.2759,1.5975,0.9971,6.2435,79.85,1086.5,3.0475,1.2226,0.9454,30.71
2012-11-08,1.0429,1.274,1.5979,0.9985,6.2427,79.74,1089.23,3.062,1.2232,0.9462,30.67
2012-11-09,1.0395,1.2715,1.5912,1.0007,6.245,79.46,1087.76,3.061,1.2234,0.9483,30.62
2012-11-13,1.0434,1.2716,1.5885,1.0015,6.226,79.42,1089.44,3.0625,1.2232,0.947,30.65
2012-11-14,1.0397,1.274,1.5849,1.0017,6.225,80.2,1086,3.0595,1.222,0.945,30.67
2012-11-15,1.0315,1.2783,1.5865,1.0024,6.2329,81.16,1088.5,3.0595,1.2247,0.9418,30.71
2012-11-16,1.0318,1.2715,1.5866,1.0029,6.2354,81.28,1091.77,3.07,1.2286,0.9472,30.73
2012-11-19,1.0406,1.2806,1.5908,0.9963,6.2343,81.18,1085.97,3.058,1.2238,0.9404,30.66
2012-11-20,1.0383,1.2814,1.5927,0.9969,6.2324,81.72,1082.58,3.059,1.2244,0.9403,30.67
2012-11-21,1.0344,1.2816,1.5936,0.998,6.23,82.36,1082,3.0595,1.2255,0.9394,30.69
2012-11-23,1.0451,1.2959,1.6032,0.9927,6.2275,82.34,1085,3.058,1.2225,0.9296,30.67
2012-11-26,1.045,1.2966,1.6014,0.9949,6.2253,82.11,1085.62,3.054,1.2216,0.9284,30.67
2012-11-27,1.0461,1.294,1.6028,0.9936,6.2221,82.23,1086.25,3.0445,1.2224,0.931,30.65
2012-11-28,1.047,1.2923,1.5997,0.9927,6.2273,81.84,1085.35,3.052,1.2228,0.9313,30.71
2012-11-29,1.0423,1.2953,1.6026,0.9928,6.2281,82.06,1083.17,3.044,1.221,0.9293,30.69
2012-11-30,1.0429,1.301,1.6027,0.9931,6.2265,82.54,1081.75,3.039,1.2206,0.9264,30.7
2012-12-03,1.0433,1.3066,1.6104,0.9929,6.2277,82.24,1082.65,3.041,1.2185,0.925,30.64
2012-12-04,1.0477,1.3081,1.6097,0.9926,6.2254,81.86,1083.69,3.042,1.2174,0.9272,30.66
2012-12-05,1.046,1.3077,1.6102,0.9913,6.2251,82.4,1081.99,3.0405,1.2185,0.9262,30.67
2012-12-06,1.0491,1.2968,1.6066,0.9909,6.2282,82.29,1083.3,3.046,1.2207,0.933,30.65
2012-12-07,1.0486,1.2942,1.6031,0.989,6.2299,82.37,1081.56,3.0545,1.2206,0.9333,30.63
2012-12-10,1.0492,1.293,1.6068,0.9871,6.2296,82.37,1077.43,3.058,1.2215,0.933,30.64
2012-12-11,1.0518,1.2992,1.6103,0.9867,6.246,82.42,1074.85,3.0555,1.2215,0.9333,30.61
2012-12-12,1.0539,1.3038,1.6132,0.9854,6.2502,83.1,1073.35,3.05,1.2216,0.9286,30.59
2012-12-13,1.0529,1.3077,1.613,0.9845,6.2316,83.54,1073.9,3.053,1.2212,0.9243,30.61
2012-12-14,1.0555,1.3134,1.6139,0.986,6.241,83.52,1074.74,3.055,1.2195,0.9196,30.58
2012-12-17,1.0548,1.3169,1.6203,0.9841,6.236,83.7,1072.3,3.056,1.2195,0.9174,30.58
2012-12-18,1.0527,1.3224,1.6256,0.9852,6.2322,84,1072.75,3.0545,1.2174,0.913,30.59
2012-12-19,1.0497,1.326,1.6275,0.9868,6.2293,84.32,1071.4,3.0525,1.2182,0.9115,30.59
2012-12-20,1.0478,1.3224,1.6268,0.9882,6.2297,84.33,1074.3,3.054,1.2186,0.913,30.61
2012-12-21,1.042,1.3166,1.6167,0.9941,6.2284,84.1,1075.4,3.0585,1.2211,0.9172,30.59
2012-12-24,1.037,1.3179,1.6113,0.9913,6.2335,84.81,1073.24,3.064,1.2215,0.9161,30.6
2012-12-26,1.035,1.3228,1.6118,0.9945,6.2351,85.62,1072.29,3.0628,1.2232,0.9128,30.64
2012-12-27,1.036,1.3228,1.6106,0.9949,6.2358,86.06,1071.67,3.059,1.2227,0.9138,30.65
2012-12-28,1.0384,1.322,1.6157,0.9951,6.2315,86.12,1070.4,3.06,1.223,0.913,30.59
2012-12-31,1.0393,1.3186,1.6262,0.9958,6.2301,86.64,1063.24,3.057,1.2214,0.9155,30.59
2013-01-02,1.0492,1.3195,1.6255,0.9859,6.2301,87.1,1063.3,3.034,1.2203,0.9166,30.32
2013-01-03,1.0515,1.311,1.6151,0.9853,6.2301,86.92,1062.95,3.03,1.222,0.9222,30.33
2013-01-04,1.0454,1.3047,1.6036,0.9856,6.2303,88.14,1062,3.0471,1.2285,0.9262,30.48
2013-01-07,1.0479,1.3099,1.608,0.9859,6.2294,87.68,1062.5,3.0415,1.2305,0.9227,30.46
2013-01-08,1.0486,1.3068,1.604,0.9871,6.2235,87.31,1063.5,3.0436,1.2298,0.925,30.41
2013-01-09,1.0518,1.3078,1.6024,0.9867,6.226,87.9,1060.1,3.0383,1.2265,0.9244,30.36
2013-01-10,1.0579,1.322,1.6125,0.9859,6.223,88.16,1058.12,3.0218,1.2227,0.9162,30.25
2013-01-11,1.0538,1.3353,1.6128,0.9842,6.2156,89.22,1056.09,3.019,1.225,0.912,30.28
2013-01-14,1.0561,1.3369,1.6077,0.9841,6.219,89.34,1056,3.015,1.2263,0.9174,30.23
2013-01-15,1.0559,1.3342,1.6089,0.9839,6.2134,88.65,1057.62,3.0095,1.2253,0.9275,29.94
2013-01-16,1.0563,1.3305,1.6009,0.985,6.216,88.64,1058.35,3.018,1.2232,0.9313,29.8
2013-01-17,1.054,1.3356,1.5991,0.9853,6.2158,89.41,1057.82,3.0135,1.2233,0.9331,29.78
2013-01-18,1.0495,1.3303,1.5876,0.9937,6.2152,89.9,1058.4,3.012,1.2271,0.9346,29.71
2013-01-22,1.0557,1.3304,1.5862,0.9934,6.2196,88.62,1062.95,3.041,1.2276,0.9278,29.71
2013-01-23,1.0555,1.3308,1.5848,0.9986,6.2178,88.44,1067.02,3.04,1.2267,0.9295,29.79
2013-01-24,1.0467,1.3378,1.5789,1.0024,6.2179,90.04,1067.95,3.04,1.2282,0.9288,29.81
2013-01-25,1.0421,1.3456,1.5799,1.0078,6.2203,91.04,1075.33,3.043,1.2361,0.9252,29.96
2013-01-28,1.0401,1.3459,1.5686,1.007,6.224,90.73,1091.22,3.0825,1.238,0.9272,29.93
2013-01-29,1.0466,1.3484,1.5751,1.0029,6.2259,90.65,1082.4,3.077,1.2337,0.9216,29.76
2013-01-30,1.0422,1.3564,1.5793,1.0033,6.2204,91.05,1085.85,3.082,1.2347,0.9124,29.7
2013-01-31,1.0433,1.3584,1.5856,0.9992,6.2186,91.28,1087.46,3.105,1.2376,0.9093,29.85
2013-02-01,1.0412,1.3692,1.5744,0.9987,6.2265,92.54,1094.79,3.108,1.2393,0.903,29.77
2013-02-04,1.0422,1.3527,1.5737,0.9976,6.2326,92.57,1089.35,3.092,1.2397,0.9087,29.76
2013-02-05,1.0389,1.3569,1.5652,0.9972,6.2292,93.34,1086.17,3.087,1.2381,0.9084,29.74
2013-02-06,1.0322,1.3528,1.5655,0.9959,6.2315,93.56,1089,3.097,1.2376,0.91,29.76
2013-02-07,1.0285,1.3382,1.5712,0.9992,6.2323,93.24,1090.15,3.0905,1.2403,0.9176,29.78
2013-02-08,1.0319,1.3366,1.5814,1.0021,6.2323,92.72,1095.65,3.097,1.2373,0.9183,29.79
2013-02-11,1.0286,1.3414,1.5668,1.0064,6.2323,93.44,1095.5,3.097,1.2405,0.9186,29.83
2013-02-12,1.0308,1.345,1.5654,1.0029,6.2323,93.14,1093.13,3.097,1.2388,0.9172,29.85
2013-02-13,1.0345,1.3448,1.5544,1.002,6.2323,93.39,1085.72,3.089,1.2375,0.9182,29.82
2013-02-14,1.0349,1.3334,1.5502,1.0007,6.2323,93.1,1085.14,3.089,1.2355,0.9232,29.79
2013-02-15,1.0304,1.3362,1.5518,1.0069,6.2323,93.64,1078.22,3.093,1.2375,0.9226,29.85
2013-02-19,1.035,1.3387,1.5432,1.0117,6.2438,93.54,1079.65,3.101,1.2374,0.922,29.88
2013-02-20,1.0286,1.335,1.5301,1.0162,6.2371,93.53,1079.85,3.095,1.2375,0.9241,29.83
2013-02-21,1.0251,1.3204,1.5263,1.0184,6.2403,92.96,1086.8,3.1093,1.239,0.9317,29.93
2013-02-22,1.0318,1.3166,1.5256,1.0222,6.2346,93.35,1085.03,3.1,1.2372,0.9314,29.82
2013-02-25,1.0284,1.3172,1.5112,1.0264,6.2337,93.35,1086,3.098,1.2387,0.9314,29.81
2013-02-26,1.0208,1.3054,1.5125,1.0279,6.2293,91.38,1089.82,3.1,1.2397,0.9326,29.81
2013-02-27,1.0202,1.3104,1.5134,1.0249,6.2271,91.88,1084.99,3.1,1.2375,0.931,29.82
2013-02-28,1.0241,1.3079,1.5192,1.0286,6.2213,92.36,1083.9,3.091,1.2369,0.9336,29.76
2013-03-01,1.021,1.2988,1.5033,1.0285,6.2226,93.38,1083.9,3.093,1.2396,0.9448,29.78
2013-03-04,1.0164,1.2996,1.5084,1.0298,6.2246,93.32,1090.8,3.1055,1.2469,0.9423,29.83
2013-03-05,1.0237,1.3019,1.5098,1.0289,6.2208,93.39,1086.58,3.101,1.2473,0.9433,29.79
2013-03-06,1.0248,1.299,1.5036,1.0314,6.2173,93.64,1084.36,3.1035,1.2477,0.947,29.74
2013-03-07,1.0263,1.3098,1.5032,1.0303,6.22,95,1087.49,3.106,1.2457,0.9432,29.73
2013-03-08,1.0227,1.2992,1.4926,1.0273,6.2145,96,1089.15,3.1045,1.2483,0.9535,29.73
2013-03-11,1.0264,1.3014,1.4898,1.0268,6.2179,96.12,1093.9,3.1105,1.2493,0.9496,29.72
2013-03-12,1.0317,1.3023,1.4877,1.0259,6.216,95.96,1095.28,3.1075,1.2475,0.9472,29.58
2013-03-13,1.0294,1.2949,1.4925,1.0272,6.2137,96,1098.42,3.1075,1.249,0.9518,29.62
2013-03-14,1.0387,1.2974,1.5039,1.0263,6.2145,96.16,1107.49,3.111,1.2495,0.9512,29.62
2013-03-15,1.0398,1.3076,1.5124,1.0202,6.2133,95.26,1110.62,3.1195,1.2485,0.9396,29.51
2013-03-18,1.0393,1.2956,1.5113,1.0218,6.2156,94.92,1114.19,3.13,1.2494,0.9449,29.5
2013-03-19,1.0363,1.2888,1.5118,1.0272,6.2154,94.85,1112.93,3.1215,1.2518,0.946,29.26
2013-03-20,1.0389,1.295,1.5133,1.0268,6.2117,95.51,1115.62,3.121,1.2514,0.9439,29.11
2013-03-21,1.0439,1.2928,1.518,1.0239,6.2141,95.06,1115.41,3.12,1.2488,0.9454,29.17
2013-03-22,1.0447,1.2996,1.5239,1.0224,6.212,94.48,1119.2,3.111,1.2486,0.9402,29.28
2013-03-25,1.0452,1.2881,1.5184,1.0217,6.2105,94.34,1110.88,3.097,1.2443,0.9473,29.29
2013-03-26,1.0484,1.2858,1.5156,1.0167,6.2108,94.22,1107.36,3.095,1.2408,0.9484,29.3
2013-03-27,1.0435,1.2782,1.5112,1.0169,6.2138,94.38,1111.09,3.1,1.2432,0.9534,29.27
2013-03-28,1.0427,1.2842,1.5184,1.0155,6.2143,94.02,1113.14,3.097,1.2406,0.9468,29.3
2013-03-29,1.0409,1.2816,1.5193,1.0174,6.2108,94.16,1112.48,3.093,1.24,0.949,29.26
2013-04-01,1.0421,1.2857,1.5232,1.0166,6.2078,93.3,1114.38,3.092,1.2401,0.946,29.29
2013-04-02,1.0457,1.2836,1.5113,1.0147,6.1992,93.43,1117.87,3.087,1.2387,0.9485,29.4
2013-04-03,1.0481,1.2847,1.514,1.0134,6.1962,92.96,1116.68,3.082,1.2375,0.9451,29.31
2013-04-04,1.0397,1.2854,1.5198,1.0139,6.2005,96.12,1123.57,3.075,1.2416,0.9458,29.31
2013-04-05,1.0385,1.3027,1.5336,1.019,6.2005,96.86,1136.82,3.0566,1.2404,0.9324,29.24
2013-04-08,1.0389,1.3008,1.5257,1.0199,6.2031,98.9,1140.34,3.059,1.2414,0.9346,29.24
2013-04-09,1.049,1.3092,1.5317,1.0162,6.2022,99.02,1139.19,3.035,1.2391,0.9317,28.96
2013-04-10,1.0539,1.306,1.5315,1.0148,6.1938,99.61,1135.35,3.0285,1.2374,0.9333,28.98
2013-04-11,1.0564,1.3124,1.5403,1.0107,6.1961,99.42,1128.85,3.034,1.2367,0.9294,29
2013-04-12,1.0503,1.3094,1.5373,1.0134,6.1914,98.98,1129.24,3.041,1.2366,0.929,29.04
2013-04-15,1.0393,1.3082,1.532,1.0208,6.1866,98,1119,3.04,1.2364,0.9303,29.07
2013-04-16,1.0366,1.3141,1.5316,1.0226,6.1824,97.86,1114,3.039,1.2355,0.9256,28.96
2013-04-17,1.0306,1.3049,1.5255,1.0263,6.172,97.74,1121,3.029,1.2354,0.9306,28.82
2013-04-18,1.0301,1.3072,1.5282,1.0257,6.1811,98.22,1119.48,3.032,1.2355,0.9306,28.66
2013-04-19,1.0297,1.3066,1.5254,1.0264,6.1772,99.28,1119.03,3.0346,1.2369,0.9324,28.6
2013-04-22,1.0255,1.305,1.5262,1.0262,6.1823,99.29,1119.51,3.047,1.2402,0.9349,28.69
2013-04-23,1.0262,1.3012,1.5267,1.0259,6.179,99.43,1119.53,3.056,1.2415,0.9427,28.83
2013-04-24,1.0256,1.2997,1.5258,1.027,6.1782,99.39,1117.94,3.0475,1.2434,0.9484,28.94
2013-04-25,1.0308,1.3004,1.5434,1.0193,6.1707,99.42,1111.35,3.035,1.2393,0.9455,29.17
2013-04-26,1.0275,1.3024,1.5479,1.017,6.1647,97.84,1111.1,3.033,1.2364,0.9414,29.24
2013-04-29,1.0348,1.309,1.5497,1.0138,6.1647,98.09,1104,3.0315,1.2339,0.937,29.25
2013-04-30,1.0372,1.3168,1.5539,1.0072,6.1647,97.52,1101.52,3.0415,1.232,0.9298,29.26
2013-05-01,1.0285,1.3192,1.5578,1.0083,6.1647,97.28,1100.35,3.0415,1.2331,0.9268,29.31
2013-05-02,1.026,1.3066,1.5519,1.0083,6.156,97.96,1101.4,3.0493,1.235,0.9348,29.44
2013-05-03,1.0313,1.3112,1.5563,1.0077,6.1555,99.1,1096.67,3.033,1.2341,0.934,29.68
2013-05-06,1.0248,1.3067,1.5538,1.0074,6.1665,99.35,1094.34,2.976,1.2313,0.9393,29.56
2013-05-07,1.0162,1.3085,1.5468,1.0051,6.1539,99,1090,2.981,1.233,0.9402,29.6
2013-05-08,1.0183,1.3177,1.5563,1.0023,6.141,98.9,1086,2.962,1.2274,0.9349,29.31
2013-05-09,1.0192,1.3105,1.5502,1.0026,6.1306,99.29,1091.12,2.9725,1.2291,0.9406,29.45
2013-05-10,0.9987,1.2955,1.5334,1.0123,6.1415,101.74,1106,2.985,1.2389,0.9594,29.8
2013-05-13,0.9965,1.2981,1.5291,1.0108,6.1465,101.84,1113.12,2.995,1.2413,0.9576,29.67
2013-05-14,0.9903,1.2969,1.5258,1.0149,6.1426,102.18,1109.62,2.986,1.2425,0.9602,29.66
2013-05-15,0.9884,1.2857,1.5198,1.0173,6.1454,102.44,1114.62,3.002,1.2472,0.968,29.78
2013-05-16,0.9846,1.2898,1.5302,1.0162,6.1487,102.22,1117.54,3.01,1.2502,0.9618,29.72
2013-05-17,0.9737,1.2818,1.5173,1.0268,6.141,102.98,1117.3,3.02,1.2568,0.9731,29.85
2013-05-20,0.9788,1.2865,1.5223,1.0272,6.1386,102.54,1118.19,3.0125,1.256,0.9675,29.78
2013-05-21,0.98,1.291,1.517,1.0277,6.1353,102.36,1110.62,3.017,1.2602,0.968,29.8
2013-05-22,0.9686,1.2864,1.5038,1.0331,6.1309,103.52,1113.85,3.02,1.2663,0.9814,29.8
2013-05-23,0.9759,1.2944,1.512,1.0315,6.1337,101.66,1128.35,3.033,1.263,0.9668,29.9
2013-05-24,0.9675,1.292,1.5126,1.0322,6.1311,100.98,1126.4,3.033,1.2645,0.9621,29.94
2013-05-28,0.9642,1.287,1.5061,1.0371,6.1213,102.07,1128.07,3.04,1.2684,0.9734,30.04
2013-05-29,0.9632,1.2944,1.5121,1.0369,6.1264,100.91,1132.08,3.078,1.2664,0.9613,30.15
2013-05-30,0.9662,1.3042,1.5207,1.0309,6.1307,101.06,1127.9,3.072,1.2604,0.9558,30.14
2013-05-31,0.9608,1.2988,1.5185,1.0337,6.134,100.83,1129.34,3.094,1.2641,0.9583,30.38
2013-06-03,0.977,1.3098,1.5349,1.029,6.1312,99.18,1127.18,3.098,1.2501,0.9442,30.31
2013-06-04,0.964,1.3075,1.5304,1.0348,6.1285,100.15,1122.31,3.093,1.2534,0.9485,30.42
2013-06-05,0.9533,1.3088,1.5392,1.0346,6.1276,99.16,1118.55,3.082,1.2484,0.9422,30.5
2013-06-06,0.9592,1.3248,1.5601,1.024,6.1359,97.76,1118.9,3.0815,1.2454,0.93,30.56
