Date,AMZN,BAC,COST,DIS,DPZ,KO,MCD,MSFT,NAT,SBUX
1962-05-01,,,,0.05462007597088814,,0.04569701477885246,,,,
1962-05-02,,,,0.05501266568899155,,0.046245209872722626,,,,
1962-05-03,,,,0.05462007597088814,,0.04679363965988159,,,,
1962-05-04,,,,0.05462007597088814,,0.04642808809876442,,,,
1962-05-07,,,,0.05383424833416939,,0.045940712094306946,,,,
1962-05-08,,,,0.052655164152383804,,0.04539227485656738,,,,
1962-05-09,,,,0.05108349770307541,,0.04447831213474274,,,,
1962-05-10,,,,0.05029764026403427,,0.04411271959543228,,,,
1962-05-11,,,,0.049118559807538986,,0.04265053942799568,,,,
1962-05-14,,,,0.05186932533979416,,0.04191922768950462,,,,
1962-05-15,,,,0.05226251855492592,,0.04399092495441437,,,,
1962-05-16,,,,0.05069022253155708,,0.04411271959543228,,,,
1962-05-17,,,,0.04990440607070923,,0.04362532123923302,,,,
1962-05-18,,,,0.05029764026403427,,0.04374717175960541,,,,
1962-05-21,,,,0.05029764026403427,,0.04368617385625839,,,,
1962-05-22,,,,0.05029764026403427,,0.0424068346619606,,,,
1962-05-23,,,,0.047940097749233246,,0.04191922768950462,,,,
1962-05-24,,,,0.04833271726965904,,0.04106628894805908,,,,
1962-05-25,,,,0.049118559807538986,,0.04057888314127922,,,,
1962-05-28,,,,0.04872596263885498,,0.03844640776515007,,,,
1962-05-29,,,,0.04518936574459076,,0.03936018422245979,,,,
1962-05-31,,,,0.05029764026403427,,0.04094443842768669,,,,
1962-06-01,,,,0.05029764026403427,,0.040457047522068024,,,,
1962-06-04,,,,0.0471542552113533,,0.03728872165083885,,,,
